Subject,UserID,Protocol,Run,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A[1] ,A[2] 
BA1642,EF,8,1,0,0,1,0,0,0,0,0
BA1642,EF,8,1,50,1,2,0,0,0,0,0
BA1642,EF,8,1,51,2,6,0,0,0,0,0
BA1642,EF,8,1,2921,6,0,0,1,0,0,0
BA1642,EF,8,1,2936,6,0,0,0,0,1,0
BA1642,EF,8,1,5743,6,0,0,1,0,0,0
BA1642,EF,8,1,5765,6,0,0,0,0,1,0
BA1642,EF,8,1,6192,6,0,0,1,0,0,0
BA1642,EF,8,1,6201,6,0,0,0,0,1,0
BA1642,EF,8,1,6951,6,0,0,1,0,0,0
BA1642,EF,8,1,6967,6,0,0,0,0,1,0
BA1642,EF,8,1,8029,6,0,0,1,0,0,0
BA1642,EF,8,1,8038,6,0,0,0,0,1,0
BA1642,EF,8,1,8039,6,0,0,1,0,0,0
BA1642,EF,8,1,8045,6,0,0,0,0,1,0
BA1642,EF,8,1,8204,6,8,2,0,1,0,0
BA1642,EF,8,1,8214,8,9,0,0,0,0,0
BA1642,EF,8,1,8224,9,10,0,0,0,0,0
BA1642,EF,8,1,8228,10,0,0,0,0,0,1
BA1642,EF,8,1,8299,10,2,0,0,0,0,0
BA1642,EF,8,1,8300,2,6,0,0,0,0,0
BA1642,EF,8,1,8663,6,8,2,0,1,0,0
BA1642,EF,8,1,8673,8,9,0,0,0,0,0
BA1642,EF,8,1,8683,9,10,0,0,0,0,1
BA1642,EF,8,1,8758,10,2,0,0,0,0,0
BA1642,EF,8,1,8759,2,6,0,0,0,0,0
BA1642,EF,8,1,8903,6,8,2,0,1,0,0
BA1642,EF,8,1,8913,8,9,0,0,0,0,0
BA1642,EF,8,1,8923,9,10,0,0,0,0,0
BA1642,EF,8,1,8939,10,0,0,0,0,0,1
BA1642,EF,8,1,8998,10,2,0,0,0,0,0
BA1642,EF,8,1,8999,2,3,0,0,0,0,0
BA1642,EF,8,1,9071,3,0,0,0,1,0,0
BA1642,EF,8,1,9183,3,0,0,0,0,0,1
BA1642,EF,8,1,9228,3,5,1,1,0,0,0
BA1642,EF,8,1,9238,5,9,0,0,0,0,0
BA1642,EF,8,1,9247,9,0,0,0,0,1,0
BA1642,EF,8,1,9248,9,10,0,0,0,0,0
BA1642,EF,8,1,9323,10,2,0,0,0,0,0
BA1642,EF,8,1,9324,2,6,0,0,0,0,0
BA1642,EF,8,1,9377,6,0,0,1,0,0,0
BA1642,EF,8,1,9408,6,0,0,0,0,1,0
BA1642,EF,8,1,9458,6,8,2,0,1,0,0
BA1642,EF,8,1,9468,8,9,0,0,0,0,0
BA1642,EF,8,1,9478,9,10,0,0,0,0,0
BA1642,EF,8,1,9480,10,0,0,0,1,0,1
BA1642,EF,8,1,9486,10,0,0,0,0,0,1
BA1642,EF,8,1,9553,10,2,0,0,0,0,0
BA1642,EF,8,1,9554,2,6,0,0,0,0,0
BA1642,EF,8,1,9588,6,8,2,0,1,0,0
BA1642,EF,8,1,9598,8,9,0,0,0,0,0
BA1642,EF,8,1,9608,9,10,0,0,0,0,0
BA1642,EF,8,1,9623,10,0,0,0,0,0,1
BA1642,EF,8,1,9683,10,2,0,0,0,0,0
BA1642,EF,8,1,9684,2,3,0,0,0,0,0
BA1642,EF,8,1,9727,3,0,0,0,1,0,0
BA1642,EF,8,1,9811,3,0,0,0,0,0,1
BA1642,EF,8,1,9847,3,0,0,0,1,0,0
BA1642,EF,8,1,9862,3,0,0,0,0,0,1
BA1642,EF,8,1,9898,3,5,1,1,0,0,0
BA1642,EF,8,1,9908,5,9,0,0,0,0,0
BA1642,EF,8,1,9917,9,0,0,0,0,1,0
BA1642,EF,8,1,9918,9,10,0,0,0,0,0
BA1642,EF,8,1,9993,10,2,0,0,0,0,0
BA1642,EF,8,1,9994,2,6,0,0,0,0,0
BA1642,EF,8,1,10026,6,0,0,1,0,0,0
BA1642,EF,8,1,10056,6,0,0,0,0,1,0
BA1642,EF,8,1,10089,6,8,2,0,1,0,0
BA1642,EF,8,1,10099,8,9,0,0,0,0,0
BA1642,EF,8,1,10109,9,10,0,0,0,0,0
BA1642,EF,8,1,10172,10,0,0,0,0,0,1
BA1642,EF,8,1,10184,10,2,0,0,0,0,0
BA1642,EF,8,1,10185,2,6,0,0,0,0,0
BA1642,EF,8,1,10228,6,8,2,0,1,0,0
BA1642,EF,8,1,10238,8,9,0,0,0,0,0
BA1642,EF,8,1,10245,9,0,0,0,0,0,1
BA1642,EF,8,1,10248,9,10,0,0,0,0,0
BA1642,EF,8,1,10323,10,2,0,0,0,0,0
BA1642,EF,8,1,10324,2,3,0,0,0,0,0
BA1642,EF,8,1,10357,3,5,1,1,0,0,0
BA1642,EF,8,1,10359,5,0,0,0,0,1,0
BA1642,EF,8,1,10362,5,0,0,1,0,0,0
BA1642,EF,8,1,10367,5,9,0,0,0,0,0
BA1642,EF,8,1,10376,9,0,0,0,0,1,0
BA1642,EF,8,1,10377,9,10,0,0,0,0,0
BA1642,EF,8,1,10452,10,2,0,0,0,0,0
BA1642,EF,8,1,10453,2,3,0,0,0,0,0
BA1642,EF,8,1,10508,3,5,1,1,0,0,0
BA1642,EF,8,1,10518,5,9,0,0,0,0,0
BA1642,EF,8,1,10528,9,-1,0,0,0,0,0
