Subject,UserID,Protocol,Run,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A[1] ,A[2] 
BA1653,BL,7,1,0,0,1,0,0,0,0,0
BA1653,BL,7,1,50,1,2,0,0,0,0,0
BA1653,BL,7,1,51,2,3,0,0,0,0,0
BA1653,BL,7,1,1290,3,5,1,1,0,0,0
BA1653,BL,7,1,1300,5,4,0,0,0,0,0
BA1653,BL,7,1,1322,4,0,0,0,0,1,0
BA1653,BL,7,1,1477,4,5,1,1,0,0,0
BA1653,BL,7,1,1487,5,9,0,0,0,0,0
BA1653,BL,7,1,1494,9,0,0,0,0,1,0
BA1653,BL,7,1,1497,9,10,0,0,0,0,0
BA1653,BL,7,1,1572,10,2,0,0,0,0,0
BA1653,BL,7,1,1573,2,6,0,0,0,0,0
BA1653,BL,7,1,1648,6,8,2,0,1,0,0
BA1653,BL,7,1,1658,8,7,0,0,0,0,0
BA1653,BL,7,1,1668,7,0,0,0,0,0,1
BA1653,BL,7,1,1751,7,0,0,1,0,0,0
BA1653,BL,7,1,1779,7,0,0,0,0,1,0
BA1653,BL,7,1,2001,7,8,2,0,1,0,0
BA1653,BL,7,1,2011,8,9,0,0,0,0,0
BA1653,BL,7,1,2021,9,10,0,0,0,0,0
BA1653,BL,7,1,2046,10,0,0,0,0,0,1
BA1653,BL,7,1,2096,10,2,0,0,0,0,0
BA1653,BL,7,1,2097,2,6,0,0,0,0,0
BA1653,BL,7,1,2232,6,8,2,0,1,0,0
BA1653,BL,7,1,2242,8,7,0,0,0,0,0
BA1653,BL,7,1,2267,7,0,0,0,0,0,1
BA1653,BL,7,1,2297,7,8,2,0,1,0,0
BA1653,BL,7,1,2307,8,9,0,0,0,0,0
BA1653,BL,7,1,2317,9,10,0,0,0,0,0
BA1653,BL,7,1,2324,10,0,0,0,0,0,1
BA1653,BL,7,1,2392,10,2,0,0,0,0,0
BA1653,BL,7,1,2393,2,6,0,0,0,0,0
BA1653,BL,7,1,2460,6,8,2,0,1,0,0
BA1653,BL,7,1,2470,8,7,0,0,0,0,0
BA1653,BL,7,1,2476,7,0,0,0,0,0,1
BA1653,BL,7,1,2666,7,0,0,1,0,0,0
BA1653,BL,7,1,2686,7,0,0,0,0,1,0
BA1653,BL,7,1,2709,7,8,2,0,1,0,0
BA1653,BL,7,1,2714,8,0,0,0,0,0,1
BA1653,BL,7,1,2718,8,0,0,0,1,0,0
BA1653,BL,7,1,2719,8,9,0,0,0,0,0
BA1653,BL,7,1,2729,9,10,0,0,0,0,0
BA1653,BL,7,1,2736,10,0,0,0,0,0,1
BA1653,BL,7,1,2804,10,2,0,0,0,0,0
BA1653,BL,7,1,2805,2,3,0,0,0,0,0
BA1653,BL,7,1,2882,3,5,1,1,0,0,0
BA1653,BL,7,1,2892,5,4,0,0,0,0,0
BA1653,BL,7,1,2936,4,0,0,0,0,1,0
BA1653,BL,7,1,2986,4,0,0,0,1,0,0
BA1653,BL,7,1,3023,4,0,0,0,0,0,1
BA1653,BL,7,1,3091,4,5,1,1,0,0,0
BA1653,BL,7,1,3101,5,9,0,0,0,0,0
BA1653,BL,7,1,3110,9,0,0,0,0,1,0
BA1653,BL,7,1,3111,9,10,0,0,0,0,0
BA1653,BL,7,1,3186,10,2,0,0,0,0,0
BA1653,BL,7,1,3187,2,3,0,0,0,0,0
BA1653,BL,7,1,3263,3,5,1,1,0,0,0
BA1653,BL,7,1,3273,5,4,0,0,0,0,0
BA1653,BL,7,1,3306,4,0,0,0,0,1,0
BA1653,BL,7,1,3425,4,0,0,0,1,0,0
