Subject,UserID,Protocol,Run,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A[1] ,A[2] 
BA1651,BL,1,1,0,0,1,0,0,0,0,0
BA1651,BL,1,1,40,1,0,0,0,1,0,0
BA1651,BL,1,1,50,1,2,0,0,0,0,0
BA1651,BL,1,1,51,2,6,0,0,0,0,0
BA1651,BL,1,1,62,6,0,0,0,0,0,1
BA1651,BL,1,1,66,6,8,2,0,1,0,0
BA1651,BL,1,1,76,8,7,0,0,0,0,0
BA1651,BL,1,1,77,7,0,0,0,0,0,1
BA1651,BL,1,1,80,7,8,2,0,1,0,0
BA1651,BL,1,1,90,8,9,0,0,0,0,0
BA1651,BL,1,1,100,9,10,0,0,0,0,0
BA1651,BL,1,1,104,10,0,0,0,0,0,1
BA1651,BL,1,1,175,10,2,0,0,0,0,0
BA1651,BL,1,1,176,2,6,0,0,0,0,0
BA1651,BL,1,1,200,6,8,2,0,1,0,0
BA1651,BL,1,1,210,8,7,0,0,0,0,0
BA1651,BL,1,1,214,7,0,0,0,0,0,1
BA1651,BL,1,1,225,7,8,2,0,1,0,0
BA1651,BL,1,1,235,8,9,0,0,0,0,0
BA1651,BL,1,1,245,9,10,0,0,0,0,0
BA1651,BL,1,1,257,10,0,0,0,0,0,1
BA1651,BL,1,1,320,10,2,0,0,0,0,0
BA1651,BL,1,1,321,2,6,0,0,0,0,0
BA1651,BL,1,1,356,6,8,2,0,1,0,0
BA1651,BL,1,1,366,8,7,0,0,0,0,0
BA1651,BL,1,1,385,7,0,0,0,0,0,1
BA1651,BL,1,1,393,7,8,2,0,1,0,0
BA1651,BL,1,1,403,8,9,0,0,0,0,0
BA1651,BL,1,1,413,9,10,0,0,0,0,0
BA1651,BL,1,1,420,10,0,0,0,0,0,1
BA1651,BL,1,1,488,10,2,0,0,0,0,0
BA1651,BL,1,1,489,2,3,0,0,0,0,0
BA1651,BL,1,1,536,3,0,0,0,1,0,0
BA1651,BL,1,1,543,3,0,0,0,0,0,1
BA1651,BL,1,1,545,3,0,0,0,1,0,0
BA1651,BL,1,1,575,3,0,0,0,0,0,1
BA1651,BL,1,1,579,3,0,0,0,1,0,0
BA1651,BL,1,1,591,3,0,0,0,0,0,1
BA1651,BL,1,1,620,3,0,0,0,1,0,0
BA1651,BL,1,1,628,3,0,0,0,0,0,1
BA1651,BL,1,1,680,3,5,1,1,0,0,0
BA1651,BL,1,1,690,5,4,0,0,0,0,0
BA1651,BL,1,1,691,4,0,0,0,0,1,0
BA1651,BL,1,1,721,4,5,1,1,0,0,0
BA1651,BL,1,1,731,5,9,0,0,0,1,0
BA1651,BL,1,1,734,9,0,0,1,0,0,0
BA1651,BL,1,1,741,9,10,0,0,0,0,0
BA1651,BL,1,1,748,10,0,0,0,0,1,0
BA1651,BL,1,1,809,10,0,0,1,0,0,0
BA1651,BL,1,1,816,10,2,0,0,0,0,0
BA1651,BL,1,1,817,2,6,0,0,0,0,0
BA1651,BL,1,1,885,6,0,0,0,0,1,0
BA1651,BL,1,1,921,6,8,2,0,1,0,0
BA1651,BL,1,1,931,8,7,0,0,0,0,1
BA1651,BL,1,1,946,7,8,2,0,1,0,0
BA1651,BL,1,1,948,8,0,0,0,0,0,1
BA1651,BL,1,1,952,8,0,0,0,1,0,0
BA1651,BL,1,1,956,8,9,0,0,0,0,0
BA1651,BL,1,1,966,9,10,0,0,0,0,0
BA1651,BL,1,1,971,10,0,0,0,0,0,1
BA1651,BL,1,1,1041,10,2,0,0,0,0,0
BA1651,BL,1,1,1042,2,6,0,0,0,0,0
BA1651,BL,1,1,1080,6,8,2,0,1,0,0
BA1651,BL,1,1,1090,8,7,0,0,0,0,0
BA1651,BL,1,1,1135,7,0,0,0,0,0,1
BA1651,BL,1,1,1136,7,8,2,0,1,0,0
BA1651,BL,1,1,1146,8,9,0,0,0,0,0
BA1651,BL,1,1,1156,9,10,0,0,0,0,0
BA1651,BL,1,1,1180,10,0,0,0,0,0,1
BA1651,BL,1,1,1231,10,2,0,0,0,0,0
BA1651,BL,1,1,1232,2,3,0,0,0,0,0
BA1651,BL,1,1,1411,3,0,0,0,1,0,0
BA1651,BL,1,1,1441,3,0,0,0,0,0,1
BA1651,BL,1,1,1442,3,0,0,0,1,0,0
BA1651,BL,1,1,1447,3,0,0,0,0,0,1
BA1651,BL,1,1,1448,3,0,0,0,1,0,0
BA1651,BL,1,1,1477,3,0,0,0,0,0,1
BA1651,BL,1,1,1484,3,0,0,0,1,0,0
BA1651,BL,1,1,1499,3,0,0,0,0,0,1
BA1651,BL,1,1,1533,3,5,1,1,0,0,0
BA1651,BL,1,1,1543,5,4,0,0,0,0,0
BA1651,BL,1,1,1545,4,0,0,0,0,1,0
BA1651,BL,1,1,1566,4,5,1,1,0,0,0
BA1651,BL,1,1,1576,5,9,0,0,0,0,0
BA1651,BL,1,1,1586,9,10,0,0,0,0,0
BA1651,BL,1,1,1601,10,0,0,0,0,1,0
BA1651,BL,1,1,1661,10,2,0,0,0,0,0
BA1651,BL,1,1,1662,2,6,0,0,0,0,0
BA1651,BL,1,1,1683,6,0,0,1,0,0,0
BA1651,BL,1,1,1725,6,0,0,0,0,1,0
BA1651,BL,1,1,1753,6,8,2,0,1,0,0
BA1651,BL,1,1,1763,8,7,0,0,0,0,0
BA1651,BL,1,1,1785,7,0,0,0,0,0,1
BA1651,BL,1,1,1790,7,8,2,0,1,0,0
BA1651,BL,1,1,1800,8,9,0,0,0,0,0
BA1651,BL,1,1,1810,9,10,0,0,0,0,1
BA1651,BL,1,1,1885,10,2,0,0,0,0,0
BA1651,BL,1,1,1886,2,6,0,0,0,0,0
BA1651,BL,1,1,1900,6,8,2,0,1,0,0
BA1651,BL,1,1,1910,8,7,0,0,0,0,0
BA1651,BL,1,1,1963,7,0,0,0,0,0,1
BA1651,BL,1,1,1965,7,8,2,0,1,0,0
BA1651,BL,1,1,1975,8,9,0,0,0,0,0
BA1651,BL,1,1,1979,9,0,0,0,0,0,1
BA1651,BL,1,1,1982,9,0,0,0,1,0,0
BA1651,BL,1,1,1985,9,10,0,0,0,0,0
BA1651,BL,1,1,1986,10,0,0,0,0,0,1
BA1651,BL,1,1,2060,10,2,0,0,0,0,0
BA1651,BL,1,1,2061,2,3,0,0,0,0,0
BA1651,BL,1,1,2083,3,0,0,0,1,0,0
BA1651,BL,1,1,2101,3,0,0,0,0,0,1
BA1651,BL,1,1,2106,3,0,0,0,1,0,0
BA1651,BL,1,1,2144,3,0,0,0,0,0,1
BA1651,BL,1,1,2187,3,5,1,1,0,0,0
