Subject,UserID,Protocol,Run,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A[1] ,A[2] 
BA1652,EF,7,1,2026,10,2,0,0,0,0,0
BA1652,EF,7,1,2027,2,3,0,0,0,0,0
BA1652,EF,7,1,2043,3,5,1,1,0,0,0
BA1652,EF,7,1,2053,5,4,0,0,0,0,0
BA1652,EF,7,1,2075,4,0,0,0,0,1,0
BA1652,EF,7,1,2080,4,5,1,1,0,0,0
BA1652,EF,7,1,2090,5,9,0,0,0,0,0
BA1652,EF,7,1,2093,9,0,0,0,0,1,0
BA1652,EF,7,1,2100,9,10,0,0,0,0,0
BA1652,EF,7,1,2175,10,2,0,0,0,0,0
BA1652,EF,7,1,2176,2,3,0,0,0,0,0
BA1652,EF,7,1,2263,3,5,1,1,0,0,0
BA1652,EF,7,1,2273,5,4,0,0,0,0,0
BA1652,EF,7,1,2290,4,0,0,0,0,1,0
BA1652,EF,7,1,2294,4,5,1,1,0,0,0
BA1652,EF,7,1,2304,5,9,0,0,0,0,0
BA1652,EF,7,1,2306,9,0,0,0,0,1,0
BA1652,EF,7,1,2314,9,10,0,0,0,0,0
BA1652,EF,7,1,2315,10,0,0,1,0,0,0
BA1652,EF,7,1,2319,10,0,0,0,0,1,0
BA1652,EF,7,1,2389,10,2,0,0,0,0,0
BA1652,EF,7,1,2390,2,6,0,0,0,0,0
BA1652,EF,7,1,2459,6,8,2,0,1,0,0
BA1652,EF,7,1,2469,8,7,0,0,0,0,0
BA1652,EF,7,1,2482,7,0,0,0,0,0,1
BA1652,EF,7,1,2599,7,8,2,0,1,0,0
BA1652,EF,7,1,2605,8,0,0,0,0,0,1
BA1652,EF,7,1,2608,8,0,0,0,1,0,0
BA1652,EF,7,1,2609,8,9,0,0,0,0,0
BA1652,EF,7,1,2619,9,10,0,0,0,0,0
BA1652,EF,7,1,2626,10,0,0,0,0,0,1
BA1652,EF,7,1,2694,10,2,0,0,0,0,0
BA1652,EF,7,1,2695,2,6,0,0,0,0,0
BA1652,EF,7,1,2706,6,0,0,1,0,0,0
BA1652,EF,7,1,2709,6,0,0,0,0,1,0
BA1652,EF,7,1,2711,6,0,0,1,0,0,0
BA1652,EF,7,1,2755,6,0,0,0,0,1,0
BA1652,EF,7,1,2825,6,0,0,1,0,0,0
BA1652,EF,7,1,2833,6,0,0,0,0,1,0
BA1652,EF,7,1,2834,6,0,0,1,0,0,0
BA1652,EF,7,1,2836,6,0,0,0,0,1,0
BA1652,EF,7,1,3236,6,8,2,0,1,0,0
BA1652,EF,7,1,3240,8,0,0,0,0,0,1
BA1652,EF,7,1,3242,8,0,0,0,1,0,0
BA1652,EF,7,1,3245,8,0,0,0,0,0,1
BA1652,EF,7,1,3246,8,7,0,0,0,0,0
BA1652,EF,7,1,3247,7,8,2,0,1,0,0
BA1652,EF,7,1,3250,8,0,0,0,0,0,1
BA1652,EF,7,1,3254,8,0,0,0,1,0,0
BA1652,EF,7,1,3257,8,9,0,0,0,0,0
BA1652,EF,7,1,3267,9,10,0,0,0,0,0
BA1652,EF,7,1,3269,10,0,0,0,0,0,1
BA1652,EF,7,1,3342,10,2,0,0,0,0,0
BA1652,EF,7,1,3343,2,6,0,0,0,0,0
BA1652,EF,7,1,3367,6,8,2,0,1,0,0
BA1652,EF,7,1,3373,8,0,0,0,0,0,1
BA1652,EF,7,1,3375,8,0,0,0,1,0,0
BA1652,EF,7,1,3377,8,7,0,0,0,0,0
BA1652,EF,7,1,3431,7,0,0,0,0,0,1
BA1652,EF,7,1,3450,7,8,2,0,1,0,0
BA1652,EF,7,1,3460,8,9,0,0,0,0,0
BA1652,EF,7,1,3470,9,10,0,0,0,0,0
BA1652,EF,7,1,3473,10,0,0,0,0,0,1
BA1652,EF,7,1,3545,10,2,0,0,0,0,0
BA1652,EF,7,1,3546,2,3,0,0,0,0,0
BA1652,EF,7,1,3562,3,0,0,0,1,0,0
BA1652,EF,7,1,3587,3,0,0,0,0,0,1
BA1652,EF,7,1,3671,3,5,1,1,0,0,0
BA1652,EF,7,1,3678,5,0,0,0,0,1,0
BA1652,EF,7,1,3680,5,0,0,1,0,0,0
BA1652,EF,7,1,3681,5,4,0,0,0,0,0
BA1652,EF,7,1,3707,4,0,0,0,0,1,0
BA1652,EF,7,1,3756,4,5,1,1,0,0,0
BA1652,EF,7,1,3766,5,9,0,0,0,0,0
BA1652,EF,7,1,3776,9,10,0,0,0,0,0
BA1652,EF,7,1,3781,10,0,0,0,0,1,0
BA1652,EF,7,1,3803,10,0,0,1,0,0,0
BA1652,EF,7,1,3805,10,0,0,0,0,1,0
BA1652,EF,7,1,3851,10,2,0,0,0,0,0
BA1652,EF,7,1,3852,2,6,0,0,0,0,0
BA1652,EF,7,1,4059,6,0,0,1,0,0,0
BA1652,EF,7,1,4072,6,0,0,0,0,1,0
BA1652,EF,7,1,4073,6,0,0,1,0,0,0
BA1652,EF,7,1,4086,6,0,0,0,0,1,0
BA1652,EF,7,1,4169,6,8,2,0,1,0,0
BA1652,EF,7,1,4176,8,0,0,0,0,0,1
BA1652,EF,7,1,4179,8,7,0,0,0,0,0
BA1652,EF,7,1,4190,7,8,2,0,1,0,0
BA1652,EF,7,1,4200,8,9,0,0,0,0,0
BA1652,EF,7,1,4210,9,-1,0,0,0,0,0
