Subject,UserID,Protocol,Run,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A[1] ,A[2] 
BA1650,EF,6,1,0,0,1,0,0,0,0,0
BA1650,EF,6,1,50,1,2,0,0,0,0,0
BA1650,EF,6,1,51,2,6,0,0,0,0,0
BA1650,EF,6,1,907,6,8,2,0,1,0,0
BA1650,EF,6,1,917,8,9,0,0,0,0,0
BA1650,EF,6,1,927,9,10,0,0,0,0,0
BA1650,EF,6,1,929,10,0,0,0,0,0,1
BA1650,EF,6,1,977,10,2,0,0,0,0,0
BA1650,EF,6,1,978,2,6,0,0,0,0,0
BA1650,EF,6,1,1270,6,8,2,0,1,0,0
BA1650,EF,6,1,1280,8,9,0,0,0,0,0
BA1650,EF,6,1,1290,9,10,0,0,0,0,0
BA1650,EF,6,1,1308,10,0,0,0,0,0,1
BA1650,EF,6,1,1340,10,2,0,0,0,0,0
BA1650,EF,6,1,1341,2,6,0,0,0,0,0
BA1650,EF,6,1,1433,6,8,2,0,1,0,0
BA1650,EF,6,1,1443,8,9,0,0,0,0,0
BA1650,EF,6,1,1453,9,10,0,0,0,0,0
BA1650,EF,6,1,1456,10,0,0,0,0,0,1
BA1650,EF,6,1,1461,10,0,0,0,1,0,0
BA1650,EF,6,1,1482,10,0,0,0,0,0,1
BA1650,EF,6,1,1503,10,2,0,0,0,0,0
BA1650,EF,6,1,1504,2,3,0,0,0,0,0
BA1650,EF,6,1,1600,3,0,0,0,1,0,0
BA1650,EF,6,1,1649,3,0,0,0,0,0,1
BA1650,EF,6,1,1716,3,5,1,1,0,0,0
BA1650,EF,6,1,1726,5,9,0,0,0,0,0
BA1650,EF,6,1,1734,9,0,0,0,0,1,0
BA1650,EF,6,1,1736,9,10,0,0,0,0,0
BA1650,EF,6,1,1786,10,2,0,0,0,0,0
BA1650,EF,6,1,1787,2,6,0,0,0,0,0
BA1650,EF,6,1,1851,6,8,2,0,1,0,0
BA1650,EF,6,1,1861,8,9,0,0,0,0,0
BA1650,EF,6,1,1871,9,10,0,0,0,0,0
BA1650,EF,6,1,1875,10,0,0,0,0,0,1
BA1650,EF,6,1,1921,10,2,0,0,0,0,0
BA1650,EF,6,1,1922,2,6,0,0,0,0,0
BA1650,EF,6,1,2014,6,8,2,0,1,0,0
BA1650,EF,6,1,2024,8,9,0,0,0,0,0
BA1650,EF,6,1,2034,9,10,0,0,0,0,0
BA1650,EF,6,1,2038,10,0,0,0,0,0,1
BA1650,EF,6,1,2039,10,0,0,0,1,0,0
BA1650,EF,6,1,2041,10,0,0,0,0,0,1
BA1650,EF,6,1,2084,10,2,0,0,0,0,0
BA1650,EF,6,1,2085,2,3,0,0,0,0,0
BA1650,EF,6,1,2194,3,5,1,1,0,0,0
BA1650,EF,6,1,2204,5,9,0,0,0,0,0
BA1650,EF,6,1,2211,9,0,0,0,0,1,0
BA1650,EF,6,1,2212,9,0,0,1,0,0,0
BA1650,EF,6,1,2213,9,0,0,0,0,1,0
BA1650,EF,6,1,2214,9,10,0,0,0,0,0
BA1650,EF,6,1,2264,10,2,0,0,0,0,0
BA1650,EF,6,1,2265,2,6,0,0,0,0,0
BA1650,EF,6,1,2404,6,0,0,1,0,0,0
BA1650,EF,6,1,2428,6,0,0,0,0,1,0
BA1650,EF,6,1,2481,6,8,2,0,1,0,0
BA1650,EF,6,1,2491,8,9,0,0,0,0,0
BA1650,EF,6,1,2501,9,10,0,0,0,0,0
BA1650,EF,6,1,2502,10,0,0,0,0,0,1
BA1650,EF,6,1,2551,10,2,0,0,0,0,0
BA1650,EF,6,1,2552,2,6,0,0,0,0,0
BA1650,EF,6,1,2676,6,0,0,1,0,0,0
BA1650,EF,6,1,2690,6,0,0,0,0,1,0
BA1650,EF,6,1,2746,6,8,2,0,1,0,0
BA1650,EF,6,1,2756,8,9,0,0,0,0,0
BA1650,EF,6,1,2766,9,10,0,0,0,0,0
BA1650,EF,6,1,2767,10,0,0,0,0,0,1
BA1650,EF,6,1,2816,10,2,0,0,0,0,0
BA1650,EF,6,1,2817,2,3,0,0,0,0,0
BA1650,EF,6,1,2882,3,5,1,1,0,0,0
BA1650,EF,6,1,2892,5,9,0,0,0,0,0
BA1650,EF,6,1,2900,9,0,0,0,0,1,0
BA1650,EF,6,1,2902,9,10,0,0,0,0,0
BA1650,EF,6,1,2952,10,2,0,0,0,0,0
BA1650,EF,6,1,2953,2,3,0,0,0,0,0
BA1650,EF,6,1,3110,3,5,1,1,0,0,0
BA1650,EF,6,1,3120,5,9,0,0,0,0,0
BA1650,EF,6,1,3128,9,0,0,0,0,1,0
BA1650,EF,6,1,3130,9,-1,0,0,0,0,0
