Subject,UserID,Protocol,Run,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A[1] ,A[2] 
BA1652,BL,4,1,1146,3,0,0,0,1,0,0
BA1652,BL,4,1,1170,3,0,0,0,0,0,1
BA1652,BL,4,1,1218,3,5,1,1,0,0,0
BA1652,BL,4,1,1228,5,4,0,0,0,0,0
BA1652,BL,4,1,1253,4,0,0,0,0,1,0
BA1652,BL,4,1,1262,4,5,1,1,0,0,0
BA1652,BL,4,1,1267,5,0,0,0,0,1,0
BA1652,BL,4,1,1272,5,9,0,0,0,0,0
BA1652,BL,4,1,1282,9,10,0,0,0,0,0
BA1652,BL,4,1,1357,10,2,0,0,0,0,0
BA1652,BL,4,1,1358,2,3,0,0,0,0,0
BA1652,BL,4,1,1368,3,5,1,1,0,0,0
BA1652,BL,4,1,1378,5,4,0,0,0,0,0
BA1652,BL,4,1,1387,4,0,0,0,0,1,0
BA1652,BL,4,1,1395,4,5,1,1,0,0,0
BA1652,BL,4,1,1401,5,0,0,0,0,1,0
BA1652,BL,4,1,1405,5,9,0,0,0,0,0
BA1652,BL,4,1,1415,9,10,0,0,0,0,0
BA1652,BL,4,1,1490,10,2,0,0,0,0,0
BA1652,BL,4,1,1491,2,6,0,0,0,0,0
BA1652,BL,4,1,1546,6,0,0,1,0,0,0
BA1652,BL,4,1,1553,6,0,0,0,0,1,0
BA1652,BL,4,1,1598,6,8,2,0,1,0,0
BA1652,BL,4,1,1608,8,7,0,0,0,0,0
BA1652,BL,4,1,1614,7,0,0,0,0,0,1
BA1652,BL,4,1,1658,7,8,2,0,1,0,0
BA1652,BL,4,1,1668,8,9,0,0,0,0,0
BA1652,BL,4,1,1675,9,0,0,0,0,0,1
BA1652,BL,4,1,1678,9,10,0,0,0,0,0
BA1652,BL,4,1,1753,10,2,0,0,0,0,0
BA1652,BL,4,1,1754,2,6,0,0,0,0,0
BA1652,BL,4,1,1777,6,8,2,0,1,0,0
BA1652,BL,4,1,1787,8,7,0,0,0,0,0
BA1652,BL,4,1,1800,7,0,0,0,0,0,1
BA1652,BL,4,1,1809,7,8,2,0,1,0,0
BA1652,BL,4,1,1811,8,0,0,0,0,0,1
BA1652,BL,4,1,1812,8,0,0,0,1,0,0
BA1652,BL,4,1,1819,8,9,0,0,0,0,0
BA1652,BL,4,1,1829,9,10,0,0,0,0,0
BA1652,BL,4,1,1836,10,0,0,0,0,0,1
BA1652,BL,4,1,1904,10,2,0,0,0,0,0
BA1652,BL,4,1,1905,2,6,0,0,0,0,0
BA1652,BL,4,1,1971,6,8,2,0,1,0,0
BA1652,BL,4,1,1981,8,7,0,0,0,0,0
BA1652,BL,4,1,1992,7,0,0,0,0,0,1
BA1652,BL,4,1,2017,7,8,2,0,1,0,0
BA1652,BL,4,1,2027,8,9,0,0,0,0,0
BA1652,BL,4,1,2037,9,10,0,0,0,0,0
BA1652,BL,4,1,2038,10,0,0,0,0,0,1
BA1652,BL,4,1,2112,10,2,0,0,0,0,0
BA1652,BL,4,1,2113,2,3,0,0,0,0,0
BA1652,BL,4,1,2160,3,5,1,1,0,0,0
BA1652,BL,4,1,2170,5,4,0,0,0,0,0
BA1652,BL,4,1,2179,4,0,0,0,0,1,0
BA1652,BL,4,1,2186,4,5,1,1,0,0,0
BA1652,BL,4,1,2192,5,0,0,0,0,1,0
BA1652,BL,4,1,2196,5,9,0,0,0,0,0
BA1652,BL,4,1,2206,9,10,0,0,0,0,0
BA1652,BL,4,1,2281,10,2,0,0,0,0,0
BA1652,BL,4,1,2282,2,6,0,0,0,0,0
BA1652,BL,4,1,2317,6,0,0,1,0,0,0
BA1652,BL,4,1,2328,6,0,0,0,0,1,0
BA1652,BL,4,1,2432,6,0,0,1,0,0,0
BA1652,BL,4,1,2445,6,0,0,0,0,1,0
BA1652,BL,4,1,2479,6,8,2,0,1,0,0
BA1652,BL,4,1,2489,8,7,0,0,0,0,0
BA1652,BL,4,1,2493,7,0,0,0,0,0,1
BA1652,BL,4,1,2556,7,8,2,0,1,0,0
BA1652,BL,4,1,2566,8,9,0,0,0,0,0
BA1652,BL,4,1,2576,9,-1,0,0,0,0,0
