Subject,UserID,Protocol,Run,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A[1] ,A[2] 
BA1653,BL,2,1,0,0,1,0,0,0,0,0
BA1653,BL,2,1,50,1,2,0,0,0,0,0
BA1653,BL,2,1,51,2,6,0,0,0,0,0
BA1653,BL,2,1,1215,6,0,0,1,0,0,0
BA1653,BL,2,1,1244,6,0,0,0,0,1,0
BA1653,BL,2,1,1318,6,8,2,0,1,0,0
BA1653,BL,2,1,1328,8,7,0,0,0,0,0
BA1653,BL,2,1,1361,7,0,0,0,0,0,1
BA1653,BL,2,1,1698,7,8,2,0,1,0,0
BA1653,BL,2,1,1708,8,9,0,0,0,0,0
BA1653,BL,2,1,1718,9,10,0,0,0,0,0
BA1653,BL,2,1,1721,10,0,0,0,0,0,1
BA1653,BL,2,1,1793,10,2,0,0,0,0,0
BA1653,BL,2,1,1794,2,6,0,0,0,0,0
BA1653,BL,2,1,1867,6,8,2,0,1,0,0
BA1653,BL,2,1,1877,8,7,0,0,0,0,0
BA1653,BL,2,1,1895,7,0,0,0,0,0,1
BA1653,BL,2,1,2064,7,0,0,1,0,0,0
BA1653,BL,2,1,2081,7,0,0,0,0,1,0
BA1653,BL,2,1,2134,7,8,2,0,1,0,0
BA1653,BL,2,1,2144,8,9,0,0,0,0,0
BA1653,BL,2,1,2154,9,10,0,0,0,0,0
BA1653,BL,2,1,2163,10,0,0,0,0,0,1
BA1653,BL,2,1,2229,10,2,0,0,0,0,0
BA1653,BL,2,1,2230,2,6,0,0,0,0,0
BA1653,BL,2,1,2283,6,8,2,0,1,0,0
BA1653,BL,2,1,2293,8,7,0,0,0,0,0
BA1653,BL,2,1,2328,7,0,0,0,0,0,1
BA1653,BL,2,1,2397,7,8,2,0,1,0,0
BA1653,BL,2,1,2407,8,9,0,0,0,0,0
BA1653,BL,2,1,2417,9,10,0,0,0,0,0
BA1653,BL,2,1,2424,10,0,0,0,0,0,1
BA1653,BL,2,1,2492,10,2,0,0,0,0,0
BA1653,BL,2,1,2493,2,3,0,0,0,0,0
BA1653,BL,2,1,2548,3,5,1,1,0,0,0
BA1653,BL,2,1,2558,5,4,0,0,0,0,0
BA1653,BL,2,1,2593,4,0,0,0,0,1,0
BA1653,BL,2,1,2753,4,5,1,1,0,0,0
BA1653,BL,2,1,2763,5,9,0,0,0,0,0
BA1653,BL,2,1,2773,9,10,0,0,0,0,0
BA1653,BL,2,1,2774,10,0,0,0,0,1,0
