Subject,UserID,Protocol,Run,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A[1] ,A[2] 
BA1652,EF,8,1,4432,3,0,0,0,1,0,0
BA1652,EF,8,1,4439,3,0,0,0,0,0,1
BA1652,EF,8,1,4542,3,0,0,0,1,0,0
BA1652,EF,8,1,4550,3,0,0,0,0,0,1
BA1652,EF,8,1,4553,3,0,0,0,1,0,0
BA1652,EF,8,1,4556,3,0,0,0,1,0,1
BA1652,EF,8,1,4569,3,0,0,0,0,0,1
BA1652,EF,8,1,4735,3,5,1,1,0,0,0
BA1652,EF,8,1,4745,5,9,0,0,0,0,0
BA1652,EF,8,1,4747,9,0,0,0,0,1,0
BA1652,EF,8,1,4755,9,10,0,0,0,0,0
BA1652,EF,8,1,4830,10,2,0,0,0,0,0
BA1652,EF,8,1,4831,2,6,0,0,0,0,0
BA1652,EF,8,1,4863,6,0,0,1,0,0,0
BA1652,EF,8,1,4888,6,0,0,0,0,1,0
BA1652,EF,8,1,4889,6,0,0,1,0,0,0
BA1652,EF,8,1,4900,6,0,0,0,0,1,0
BA1652,EF,8,1,4902,6,0,0,1,0,0,0
BA1652,EF,8,1,4905,6,0,0,0,0,1,0
BA1652,EF,8,1,4959,6,8,2,0,1,0,0
BA1652,EF,8,1,4969,8,9,0,0,0,0,0
BA1652,EF,8,1,4979,9,10,0,0,0,0,0
BA1652,EF,8,1,4981,10,0,0,0,0,0,1
BA1652,EF,8,1,5054,10,2,0,0,0,0,0
BA1652,EF,8,1,5055,2,6,0,0,0,0,0
BA1652,EF,8,1,5107,6,8,2,0,1,0,0
BA1652,EF,8,1,5117,8,9,0,0,0,0,0
BA1652,EF,8,1,5127,9,10,0,0,0,0,0
BA1652,EF,8,1,5135,10,0,0,0,0,0,1
BA1652,EF,8,1,5202,10,2,0,0,0,0,0
BA1652,EF,8,1,5203,2,3,0,0,0,0,0
BA1652,EF,8,1,5292,3,0,0,0,1,0,0
BA1652,EF,8,1,5338,3,0,0,0,0,0,1
BA1652,EF,8,1,5355,3,0,0,0,1,0,0
BA1652,EF,8,1,5361,3,0,0,0,0,0,1
BA1652,EF,8,1,5391,3,0,0,0,1,0,0
BA1652,EF,8,1,5405,3,0,0,0,0,0,1
BA1652,EF,8,1,5414,3,0,0,0,1,0,0
BA1652,EF,8,1,5419,3,0,0,0,0,0,1
BA1652,EF,8,1,5671,3,5,1,1,0,0,0
BA1652,EF,8,1,5681,5,9,0,0,0,0,0
BA1652,EF,8,1,5691,9,10,0,0,0,1,0
BA1652,EF,8,1,5766,10,2,0,0,0,0,0
BA1652,EF,8,1,5767,2,3,0,0,0,0,0
BA1652,EF,8,1,5803,3,5,1,1,0,0,0
BA1652,EF,8,1,5813,5,9,0,0,0,0,0
BA1652,EF,8,1,5823,9,-1,0,0,0,0,0
