Subject,UserID,Protocol,Run,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A[1] ,A[2] 
BA1653,BL,4,1,2315,6,0,0,1,0,0,0
BA1653,BL,4,1,2336,6,0,0,0,0,1,0
BA1653,BL,4,1,2406,6,8,2,0,1,0,0
BA1653,BL,4,1,2416,8,7,0,0,0,0,1
BA1653,BL,4,1,2420,7,8,2,0,1,0,0
BA1653,BL,4,1,2430,8,9,0,0,0,0,0
BA1653,BL,4,1,2440,9,10,0,0,0,0,0
BA1653,BL,4,1,2444,10,0,0,0,0,0,1
BA1653,BL,4,1,2515,10,2,0,0,0,0,0
BA1653,BL,4,1,2516,2,6,0,0,0,0,0
BA1653,BL,4,1,2648,6,8,2,0,1,0,0
BA1653,BL,4,1,2656,8,0,0,0,0,0,1
BA1653,BL,4,1,2658,8,7,0,0,0,0,0
BA1653,BL,4,1,2661,7,8,2,0,1,0,0
BA1653,BL,4,1,2671,8,9,0,0,0,0,0
BA1653,BL,4,1,2680,9,0,0,0,0,0,1
BA1653,BL,4,1,2681,9,10,0,0,0,0,0
BA1653,BL,4,1,2756,10,2,0,0,0,0,0
BA1653,BL,4,1,2757,2,3,0,0,0,0,0
BA1653,BL,4,1,2874,3,5,1,1,0,0,0
BA1653,BL,4,1,2884,5,4,0,0,0,0,0
BA1653,BL,4,1,2921,4,0,0,0,0,1,0
BA1653,BL,4,1,2984,4,5,1,1,0,0,0
BA1653,BL,4,1,2994,5,9,0,0,0,0,0
BA1653,BL,4,1,3002,9,0,0,0,0,1,0
BA1653,BL,4,1,3004,9,10,0,0,0,0,0
BA1653,BL,4,1,3079,10,2,0,0,0,0,0
BA1653,BL,4,1,3080,2,6,0,0,0,0,0
BA1653,BL,4,1,3143,6,8,2,0,1,0,0
BA1653,BL,4,1,3153,8,7,0,0,0,0,0
BA1653,BL,4,1,3159,7,0,0,0,0,0,1
BA1653,BL,4,1,3160,7,8,2,0,1,0,0
BA1653,BL,4,1,3163,8,0,0,0,0,0,1
BA1653,BL,4,1,3164,8,0,0,0,1,0,0
BA1653,BL,4,1,3170,8,9,0,0,0,0,0
BA1653,BL,4,1,3174,9,0,0,0,0,0,1
BA1653,BL,4,1,3180,9,-1,0,0,0,0,0
