Subject,UserID,Protocol,Run,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A[1] ,A[2] 
BA1652,BL,2,1,0,0,1,0,0,0,0,0
BA1652,BL,2,1,50,1,2,0,0,0,0,0
BA1652,BL,2,1,51,2,6,0,0,0,0,0
BA1652,BL,2,1,264,6,8,2,0,1,0,0
BA1652,BL,2,1,274,8,7,0,0,0,0,0
BA1652,BL,2,1,298,7,0,0,0,0,0,1
BA1652,BL,2,1,495,7,8,2,0,1,0,0
BA1652,BL,2,1,505,8,9,0,0,0,0,0
BA1652,BL,2,1,515,9,10,0,0,0,0,0
BA1652,BL,2,1,518,10,0,0,0,0,0,1
BA1652,BL,2,1,590,10,2,0,0,0,0,0
BA1652,BL,2,1,591,2,6,0,0,0,0,0
BA1652,BL,2,1,604,6,8,2,0,1,0,0
BA1652,BL,2,1,613,8,0,0,0,0,0,1
BA1652,BL,2,1,614,8,7,0,0,0,0,0
BA1652,BL,2,1,616,7,8,2,0,1,0,0
BA1652,BL,2,1,624,8,0,0,0,0,0,1
BA1652,BL,2,1,626,8,9,0,0,1,0,0
BA1652,BL,2,1,636,9,10,0,0,0,0,0
BA1652,BL,2,1,640,10,0,0,0,0,0,1
BA1652,BL,2,1,711,10,2,0,0,0,0,0
BA1652,BL,2,1,712,2,6,0,0,0,0,0
BA1652,BL,2,1,720,6,8,2,0,1,0,0
BA1652,BL,2,1,730,8,7,0,0,0,0,0
BA1652,BL,2,1,781,7,0,0,0,0,0,1
BA1652,BL,2,1,865,7,8,2,0,1,0,0
BA1652,BL,2,1,872,8,0,0,0,0,0,1
BA1652,BL,2,1,875,8,9,0,0,0,0,0
BA1652,BL,2,1,885,9,10,0,0,0,0,0
BA1652,BL,2,1,960,10,2,0,0,0,0,0
BA1652,BL,2,1,961,2,3,0,0,0,0,0
BA1652,BL,2,1,983,3,5,1,1,0,0,0
BA1652,BL,2,1,993,5,4,0,0,0,0,0
BA1652,BL,2,1,1014,4,0,0,0,0,1,0
BA1652,BL,2,1,1058,4,5,1,1,0,0,0
BA1652,BL,2,1,1068,5,9,0,0,0,0,0
BA1652,BL,2,1,1074,9,0,0,0,0,1,0
BA1652,BL,2,1,1078,9,10,0,0,0,0,0
BA1652,BL,2,1,1153,10,2,0,0,0,0,0
BA1652,BL,2,1,1154,2,6,0,0,0,0,0
BA1652,BL,2,1,1176,6,0,0,1,0,0,0
BA1652,BL,2,1,1178,6,0,0,0,0,1,0
BA1652,BL,2,1,1232,6,8,2,0,1,0,0
BA1652,BL,2,1,1242,8,7,0,0,0,0,0
BA1652,BL,2,1,1267,7,0,0,0,0,0,1
BA1652,BL,2,1,1330,7,8,2,0,1,0,0
BA1652,BL,2,1,1340,8,9,0,0,0,0,0
BA1652,BL,2,1,1350,9,10,0,0,0,0,0
BA1652,BL,2,1,1379,10,0,0,0,0,0,1
BA1652,BL,2,1,1425,10,2,0,0,0,0,0
BA1652,BL,2,1,1426,2,6,0,0,0,0,0
BA1652,BL,2,1,1485,6,8,2,0,1,0,0
BA1652,BL,2,1,1495,8,7,0,0,0,0,0
BA1652,BL,2,1,1509,7,0,0,0,0,0,1
BA1652,BL,2,1,1563,7,8,2,0,1,0,0
BA1652,BL,2,1,1565,8,0,0,0,0,0,1
BA1652,BL,2,1,1566,8,0,0,0,1,0,0
BA1652,BL,2,1,1573,8,9,0,0,0,0,0
BA1652,BL,2,1,1575,9,0,0,0,0,0,1
BA1652,BL,2,1,1583,9,10,0,0,0,0,0
BA1652,BL,2,1,1600,10,0,0,0,1,0,0
BA1652,BL,2,1,1613,10,0,0,0,0,0,1
BA1652,BL,2,1,1618,10,0,0,0,1,0,0
BA1652,BL,2,1,1626,10,0,0,0,0,0,1
BA1652,BL,2,1,1628,10,0,0,0,1,0,0
BA1652,BL,2,1,1658,10,2,0,0,0,0,0
BA1652,BL,2,1,1659,2,3,0,0,0,0,0
BA1652,BL,2,1,1661,3,0,0,0,0,0,1
BA1652,BL,2,1,1917,3,5,1,1,0,0,0
BA1652,BL,2,1,1927,5,4,0,0,0,1,0
BA1652,BL,2,1,2021,4,5,1,1,0,0,0
BA1652,BL,2,1,2031,5,9,0,0,0,0,0
BA1652,BL,2,1,2040,9,0,0,0,0,1,0
BA1652,BL,2,1,2041,9,10,0,0,0,0,0
BA1652,BL,2,1,2116,10,2,0,0,0,0,0
BA1652,BL,2,1,2117,2,6,0,0,0,0,0
BA1652,BL,2,1,2223,6,0,0,1,0,0,0
BA1652,BL,2,1,2244,6,0,0,0,0,1,0
BA1652,BL,2,1,2275,6,8,2,0,1,0,0
BA1652,BL,2,1,2279,8,0,0,0,0,0,1
BA1652,BL,2,1,2280,8,0,0,0,1,0,0
BA1652,BL,2,1,2284,8,0,0,0,0,0,1
BA1652,BL,2,1,2285,8,7,0,0,0,0,0
BA1652,BL,2,1,2302,7,8,2,0,1,0,0
BA1652,BL,2,1,2312,8,9,0,0,0,0,0
BA1652,BL,2,1,2322,9,10,0,0,0,0,0
BA1652,BL,2,1,2327,10,0,0,0,0,0,1
BA1652,BL,2,1,2397,10,2,0,0,0,0,0
BA1652,BL,2,1,2398,2,6,0,0,0,0,0
BA1652,BL,2,1,2414,6,8,2,0,1,0,0
BA1652,BL,2,1,2422,8,0,0,0,0,0,1
BA1652,BL,2,1,2424,8,7,0,0,0,0,0
BA1652,BL,2,1,2457,7,8,2,0,1,0,0
BA1652,BL,2,1,2467,8,9,0,0,0,0,0
BA1652,BL,2,1,2477,9,10,0,0,0,0,0
BA1652,BL,2,1,2484,10,0,0,0,0,0,1
BA1652,BL,2,1,2552,10,2,0,0,0,0,0
BA1652,BL,2,1,2553,2,3,0,0,0,0,0
BA1652,BL,2,1,2614,3,0,0,0,1,0,0
BA1652,BL,2,1,2635,3,0,0,0,0,0,1
BA1652,BL,2,1,2636,3,0,0,0,1,0,0
BA1652,BL,2,1,2638,3,0,0,0,0,0,1
BA1652,BL,2,1,2670,3,5,1,1,0,0,0
BA1652,BL,2,1,2680,5,4,0,0,0,0,0
BA1652,BL,2,1,2691,4,0,0,0,0,1,0
BA1652,BL,2,1,2722,4,5,1,1,0,0,0
BA1652,BL,2,1,2732,5,9,0,0,0,0,0
BA1652,BL,2,1,2742,9,10,0,0,0,0,0
BA1652,BL,2,1,2744,10,0,0,0,0,1,0
BA1652,BL,2,1,2817,10,2,0,0,0,0,0
BA1652,BL,2,1,2818,2,3,0,0,0,0,0
BA1652,BL,2,1,2863,3,5,1,1,0,0,0
BA1652,BL,2,1,2873,5,4,0,0,0,0,0
BA1652,BL,2,1,2929,4,0,0,0,0,1,0
BA1652,BL,2,1,2958,4,5,1,1,0,0,0
BA1652,BL,2,1,2968,5,9,0,0,0,0,0
BA1652,BL,2,1,2978,9,-1,0,0,0,0,0
